emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
🌽,0.07115438586938409,0.0763077330566879,0.06907764598849775,0.07051836106746683,0.07129354312689756,0.057466978166645276,0.07998843720678918,0.08533973181286807,0.08221037685871124,0.40927791595458984,0.5085117220878601,0.3270675390958786
🇹🇿,0.07609896617624601,0.09108034642541654,0.06972037210242535,0.07297924626569138,0.0766284430814504,0.0674888429636027,0.08597174993556707,0.09412179938210578,0.12119357287883759,0.13775373995304108,0.7410527467727661,0.01656016707420349
🇨🇽,0.0694865201808634,0.07974784876132913,0.058886214742496064,0.06369284886647467,0.06806272906915747,0.05550378764117136,0.07635990656688864,0.0781055218146298,0.07670360803604126,0.1875223070383072,0.7357740998268127,0.11081869900226593
🈺,0.06835780523939813,0.07907783876565742,0.06702611142997467,0.0737970550273613,0.07044515763837593,0.046856424486078435,0.07917536357826346,0.08813694933653249,0.1399466097354889,0.21061508357524872,0.6494382619857788,0.07066847383975983
⛅,0.06564036520227037,0.07295134106235428,0.05892351102012812,0.062336974258037296,0.06492429033482824,0.04460961742032961,0.07283914977113429,0.07774553166663192,0.11479455977678299,0.19940070807933807,0.6858047246932983,0.08460614830255508
🍫,0.0789352173917996,0.08547265033106537,0.07770893437783481,0.07499061406220327,0.07694983093542894,0.07398127957374763,0.08632843660839494,0.08296345680272348,0.1307242512702942,0.33429449796676636,0.5349812507629395,0.20357024669647217
☠,0.06574097605073825,0.0659543883135887,0.05596903554086062,0.05834988002612077,0.06219328696911109,0.04555531864040741,0.06977437780353532,0.07085319662005787,0.24971483647823334,0.10446083545684814,0.6458243727684021,-0.1452540010213852
🚆,0.0683583217353678,0.07532833238004522,0.052487748842605694,0.056859785120044484,0.06376300144734284,0.05222601980926934,0.07165227358406849,0.06837118204535073,0.148015096783638,0.2700393497943878,0.581945538520813,0.12202425301074982
🚚,0.07361565836468636,0.06944873430630785,0.06944873430630785,0.06944873430630785,0.07153219633549708,0.06944873430630785,0.08681091788288484,0.08125501913838018,0.15850570797920227,0.26820817589759827,0.5732860565185547,0.109702467918396
👉,0.07366372438051522,0.07856889720450376,0.07052217508106523,0.07301155287399821,0.07295165601673757,0.05875996745857115,0.08188417078315942,0.08806969716913451,0.062486812472343445,0.2468315064907074,0.6906816959381104,0.18434469401836395
🇳🇮,0.07569883804057795,0.07873591315956399,0.08432350812323118,0.07791802513030407,0.07615943193720624,0.07252497057884402,0.08551920139232945,0.07849128510536385,0.10766920447349548,0.18206769227981567,0.7102631330490112,0.07439848780632019
🤕,0.0706996672485777,0.07375330177663039,0.07569714789900164,0.0726422876297357,0.07097102677017399,0.059185239785301325,0.07972809476774156,0.07532000234208479,0.27847716212272644,0.20711807906627655,0.5144047737121582,-0.07135908305644989
👩‍👩‍👦‍👦,0.06763089578668206,0.08469094157070998,0.06458445903953423,0.06580303373839337,0.0694587578349708,0.06458445903953423,0.08469094157070998,0.08956524036614655,0.11504365503787994,0.06692042946815491,0.8180359601974487,-0.04812322556972504
👍,0.07728479691129819,0.08745763986619606,0.07249425299638225,0.0736251025796882,0.07683089245537117,0.07079112182223746,0.08642457544781877,0.09122205495826327,0.029270904138684273,0.5857068300247192,0.38502225279808044,0.556435925886035
🇬🇶,0.0754562241373567,0.08823387959461164,0.0745017548576936,0.07776131449438692,0.07714409588892251,0.06404486644643953,0.08659830779001101,0.09555168119344488,0.09875520318746567,0.16627171635627747,0.7349730134010315,0.0675165131688118
🇨🇾,0.07493063065232707,0.08052153735278286,0.09305640681874935,0.08369939091120696,0.07738616788729291,0.06088636753520373,0.08683492890604952,0.08442419140397499,0.07743038982152939,0.17962238192558289,0.7429472208023071,0.1021919921040535
🏚,0.0724563581537201,0.07578801732973656,0.06344282772449497,0.06362883621580108,0.06655682319427181,0.054345560094395805,0.07467295625039677,0.06455481894815078,0.11197656393051147,0.30699801445007324,0.5810254216194153,0.19502145051956177
🥘,0.07255509457754213,0.08577657125290353,0.08569469829146255,0.08298015276407456,0.07785686810585803,0.06055260674765765,0.08739751840943107,0.09369483954052063,0.02753179706633091,0.6432262659072876,0.3292419910430908,0.6156944688409567
🐈,0.06968570193472755,0.08341270533726029,0.06832345897486243,0.0686591421105312,0.07145488394413543,0.05506131983434321,0.08035815838001759,0.08576940921549839,0.11056679487228394,0.34647735953330994,0.5429558157920837,0.235910564661026
🏔,0.06530842118765731,0.07036044883814792,0.05881837769225587,0.05832745445542668,0.0635996475422951,0.04885941962218029,0.0714269431184681,0.07081487037360724,0.17121121287345886,0.22739188373088837,0.601396918296814,0.056180670857429504
8️⃣,0.06848514123116124,0.07477416497230095,0.06244392784126759,0.06516579766615309,0.06761363828050168,0.05033301006832778,0.07585465888047399,0.08086836390558644,0.09270834177732468,0.14805597066879272,0.759235680103302,0.05534762889146805
🇧🇻,0.07108843565897503,0.07844275626226066,0.07038318024501485,0.07204789994484376,0.07168771843159101,0.05125709035473959,0.08043522991723212,0.08966217451121587,0.09694579988718033,0.16074936091899872,0.7423049211502075,0.06380356103181839
🇮🇨,0.0759557075109777,0.08540181339929243,0.07316523565007783,0.07664657755438758,0.07637723086873952,0.0656298134160588,0.08568287862174895,0.09270157109746006,0.0801837146282196,0.1865008920431137,0.7333153486251831,0.1063171774148941
🇸,0.08004605440776293,0.0746804514882974,0.09635780947668961,0.08566251658503538,0.07764856739724424,0.06036265526369573,0.08714843822177844,0.08248995807044661,0.1196013018488884,0.10984014719724655,0.7705586552619934,-0.009761154651641846
👧🏿,0.06820088130424928,0.08041491183637761,0.06645510354734192,0.06511064066587507,0.07004061209361769,0.05854179169045388,0.07866475763827703,0.08151233558879802,0.1296442151069641,0.2026686668395996,0.667687177658081,0.0730244517326355
👲🏿,0.06853983235239793,0.08208489720946782,0.06638527799391473,0.06249044226497673,0.06988351381558124,0.05829060193748885,0.07843241977879456,0.08130963994344079,0.1354079246520996,0.2091352492570877,0.6554569005966187,0.0737273246049881
☀️,0.05678433417382597,0.08395425467752082,0.05541151254198872,0.061399027611145504,0.0653865135893948,0.038740468101790125,0.0733618272413468,0.08930033713411024,0.01207644585520029,0.5724968314170837,0.4154267907142639,0.5604203855618834
🙅🏽,0.0647660285057636,0.06587877998933171,0.06837390146331522,0.06722138622457575,0.06542758561650203,0.04462010104569566,0.07344487302645991,0.07499424121258906,0.06540831178426743,0.34957924485206604,0.5850124359130859,0.2841709330677986
🕖,0.0759258526419375,0.0830612686709927,0.06818850193990529,0.07079924962559282,0.07369867365032197,0.06662618703359847,0.08284710248907078,0.08367143764868996,0.16901995241641998,0.24396274983882904,0.587017297744751,0.07494279742240906
❓,0.06932329908679476,0.07553191435696999,0.0641160435164432,0.06785851776142203,0.06890170029790996,0.05032568312532935,0.07761043689562931,0.08425209385521212,0.09893382340669632,0.23455236852169037,0.6665138006210327,0.13561854511499405
🇨🇵,0.07367058538012755,0.0828042948288544,0.0691684356756532,0.06910914010632455,0.07217693387039681,0.06083979952876512,0.08100014341357734,0.08103480093795037,0.10010357201099396,0.18352113664150238,0.7163752913475037,0.08341756463050842
⛎,0.07309673487765804,0.08157107891858395,0.07210583113687685,0.06945007929851836,0.07239655802502726,0.06192633248892828,0.08122748945234305,0.08018902473357616,0.13124984502792358,0.2086932212114334,0.6600569486618042,0.07744337618350983
🏕,0.07269638013056047,0.07858327555333387,0.0677620815332679,0.07080874611476592,0.07137738650484371,0.05674290585855376,0.08007756197498694,0.08391831529620546,0.12124195694923401,0.31485629081726074,0.5639017820358276,0.19361433386802673
👘,0.06406638022802269,0.06456022872401677,0.06721938573230332,0.06853461813604786,0.06498413753754893,0.04773062931301367,0.0730566488287021,0.0703836165704275,0.04922354221343994,0.3168293237686157,0.6339470744132996,0.2676057815551758
🙇🏾,0.08162500474953739,0.0850304213389304,0.057399866622423176,0.06977038730255596,0.07233560559633646,0.06006151000776769,0.08114777336838606,0.08399310613691095,0.03451539948582649,0.5227790474891663,0.44270557165145874,0.48826364800333977
🉐,0.07271047178351506,0.07969065995472151,0.06946375575809796,0.0663914414417462,0.07097884134473184,0.06253321095700681,0.07990751834917804,0.07639712724441028,0.1143479123711586,0.2201818823814392,0.6654701828956604,0.10583397001028061
🇮🇹,0.07292776547970845,0.07892402502744732,0.06303042379468614,0.07313816420751804,0.07067588130233451,0.05651657284733448,0.07930597030043364,0.08060021970884323,0.10402753949165344,0.14792244136333466,0.7480499148368835,0.04389490187168121
📫,0.07059907196470787,0.08123370608576737,0.06772049729069438,0.06944877422724278,0.07170347179650796,0.05848660300546457,0.0804754906307971,0.08549122038421371,0.18886682391166687,0.25426405668258667,0.5568690896034241,0.0653972327709198
🏑,0.07799287389311958,0.07858867438997515,0.0675644541289911,0.07723995750362506,0.0722667080547609,0.05352115312344648,0.08107305853692401,0.08243944984169252,0.08459492027759552,0.3193625509738922,0.5960425138473511,0.2347676306962967
🐚,0.07582363635109729,0.08296573136391523,0.07932506676519974,0.0758783102186649,0.07601672602135182,0.06159374568482602,0.08533416407684608,0.09100055556191411,0.12931330502033234,0.33534759283065796,0.5353391170501709,0.20603428781032562
🇺🇬,0.06807501455002463,0.0782869327520158,0.06791422666906187,0.06669776158591877,0.07007469851995854,0.05854830350655352,0.07864725011976843,0.08102778174337388,0.06383112818002701,0.19221191108226776,0.7439570426940918,0.12838078290224075
🔦,0.07030234407280767,0.07436154200144272,0.0640869881458051,0.06905419281509838,0.0676468294501358,0.0518300304902651,0.07608035582053216,0.07249434924721765,0.17754441499710083,0.26199841499328613,0.560457170009613,0.0844539999961853
🕳,0.07518426419847186,0.07744002320159848,0.07271610683030054,0.07416834784486594,0.07303080101844121,0.06240375573597979,0.0819354688543774,0.08133418274869475,0.17573393881320953,0.2605031728744507,0.563762903213501,0.08476923406124115
🇪🇭,0.07824470005019689,0.08877144611584585,0.07411772031693134,0.07731002888893666,0.07720727457354501,0.06441357830440173,0.08691809164085201,0.09294773515661602,0.11636990308761597,0.20416982471942902,0.6794602274894714,0.08779992163181305
🇿,0.07577336421056605,0.08518442274218671,0.07407695790445874,0.07355477786882315,0.0757361132954368,0.06408131182465292,0.08496299168423523,0.09175309721013852,0.16596341133117676,0.144135519862175,0.6899010539054871,-0.02182789146900177
🇫🇮,0.07237083724175586,0.07494300987904061,0.07980924579271845,0.06392197045957478,0.071405054992698,0.06316835703042131,0.08017077356918649,0.07644803615323457,0.11618904769420624,0.19294996559619904,0.6908609867095947,0.0767609179019928
👏🏿,0.0712827681092255,0.08735100422344859,0.07069521269086575,0.07149004607918931,0.07466631624897933,0.06339587448766332,0.08379947278380243,0.09175182282653048,0.03874049708247185,0.5798516869544983,0.38140779733657837,0.5411111898720264
🇺🇾,0.07650628018075084,0.08351447581226748,0.07407609505551946,0.07239622836862218,0.07532214411119556,0.06443281883542043,0.0845272637763018,0.09020325215949594,0.04189610853791237,0.2624683380126953,0.6956355571746826,0.22057222947478294
🇮🇪,0.04551364935344921,0.0871971959126996,0.047463457123094806,0.049882354122704815,0.0582553921869213,0.024920010962269337,0.06550277788393823,0.07943418179737587,0.09658651798963547,0.20373864471912384,0.6996749043464661,0.10715212672948837
😽,0.07549154692052869,0.08974744716030629,0.09508408899125595,0.08453484451737817,0.08010520661584773,0.06558266371795167,0.08986082864109407,0.08905744138108593,0.06939209997653961,0.3423600494861603,0.5882478356361389,0.27296794950962067
👨‍👩‍👧‍👧,0.058852615047316835,0.04601275035426732,0.03892914544876526,0.0564077718890302,0.05200372504732535,0.02815531829413876,0.05833878029493733,0.06351903225808704,0.07769418507814407,0.089642733335495,0.8326630592346191,0.011948548257350922
😾,0.062983743501576,0.08015626491083432,0.0670179006996436,0.06443766349870017,0.06750976428516771,0.05159636625762247,0.07575223264122953,0.07509016348611387,0.15523165464401245,0.16486415266990662,0.6799041628837585,0.009632498025894165
🙋🏽,0.08101529124661555,0.09139027278755509,0.07225143668779307,0.0740756219290003,0.07653200506189395,0.0702660423849397,0.08586427331978441,0.08172356093073395,0.020525267347693443,0.6002986431121826,0.3791760504245758,0.5797733757644892
👆🏽,0.071873834027473,0.06677014088770575,0.0846788229621669,0.07626079925334715,0.06963892128376244,0.05267518241227634,0.07813773872532004,0.06501042552078846,0.046379026025533676,0.36819204688072205,0.5854289531707764,0.32181302085518837
